# Savings rate, 1%, 2%, 3%, 4%, 5%, 6%, 7%
71.5585585586, 33.6324566093, 16.8994783198, 11.3216384051, 8.5325850491, 6.8590478504, 5.7432699778, 4.9462127639
71.6576576577, 33.4933748888, 16.8295931923, 11.2748195549, 8.4972998892, 6.8306833397, 5.7195195905, 4.9257584810
71.7567567568, 33.3544853788, 16.7598046457, 11.2280654082, 8.4620634933, 6.8023580286, 5.6958020262, 4.9053324659
71.8558558559, 33.2157875488, 16.6901124136, 11.1813757864, 8.4268757268, 6.7740718090, 5.6721171942, 4.8849346405
71.9549549550, 33.0772808703, 16.6205162305, 11.1347505117, 8.3917364556, 6.7458245732, 5.6484650044, 4.8645649271
72.0540540541, 32.9389648174, 16.5510158320, 11.0881894068, 8.3566455463, 6.7176162137, 5.6248453669, 4.8442232484
72.1531531532, 32.8008388659, 16.4816109547, 11.0416922956, 8.3216028658, 6.6894466238, 5.6012581921, 4.8239095273
72.2522522523, 32.6629024940, 16.4123013365, 10.9952590022, 8.2866082819, 6.6613156970, 5.5777033911, 4.8036236870
72.3513513514, 32.5251551820, 16.3430867163, 10.9488893517, 8.2516616627, 6.6332233273, 5.5541808750, 4.7833656511
72.4504504505, 32.3875964125, 16.2739668340, 10.9025831700, 8.2167628769, 6.6051694092, 5.5306905555, 4.7631353436
72.5495495495, 32.2502256699, 16.2049414305, 10.8563402834, 8.1819117937, 6.5771538376, 5.5072323446, 4.7429326885
72.6486486486, 32.1130424409, 16.1360102480, 10.8101605193, 8.1471082828, 6.5491765078, 5.4838061546, 4.7227576104
72.7477477477, 31.9760462144, 16.0671730297, 10.7640437055, 8.1123522147, 6.5212373155, 5.4604118981, 4.7026100341
72.8468468468, 31.8392364812, 15.9984295195, 10.7179896706, 8.0776434600, 6.4933361568, 5.4370494883, 4.6824898848
72.9459459459, 31.7026127341, 15.9297794629, 10.6719982439, 8.0429818902, 6.4654729285, 5.4137188386, 4.6623970879
73.0450450450, 31.5661744683, 15.8612226060, 10.6260692555, 8.0083673772, 6.4376475274, 5.3904198627, 4.6423315690
73.1441441441, 31.4299211808, 15.7927586961, 10.5802025360, 7.9737997934, 6.4098598511, 5.3671524747, 4.6222932543
73.2432432432, 31.2938523707, 15.7243874816, 10.5343979169, 7.9392790116, 6.3821097973, 5.3439165892, 4.6022820701
73.3423423423, 31.1579675391, 15.6561087117, 10.4886552301, 7.9048049054, 6.3543972644, 5.3207121209, 4.5822979430
73.4414414414, 31.0222661892, 15.5879221368, 10.4429743085, 7.8703773486, 6.3267221509, 5.2975389850, 4.5623407999
73.5405405405, 30.8867478262, 15.5198275084, 10.3973549854, 7.8359962158, 6.2990843561, 5.2743970969, 4.5424105681
73.6396396396, 30.7514119572, 15.4518245786, 10.3517970950, 7.8016613818, 6.2714837793, 5.2512863726, 4.5225071750
73.7387387387, 30.6162580914, 15.3839131010, 10.3063004720, 7.7673727223, 6.2439203204, 5.2282067281, 4.5026305486
73.8378378378, 30.4812857399, 15.3160928298, 10.2608649519, 7.7331301131, 6.2163938799, 5.2051580801, 4.4827806169
73.9369369369, 30.3464944158, 15.2483635204, 10.2154903708, 7.6989334307, 6.1889043583, 5.1821403454, 4.4629573082
74.0360360360, 30.2118836341, 15.1807249291, 10.1701765654, 7.6647825521, 6.1614516568, 5.1591534411, 4.4431605514
74.1351351351, 30.0774529120, 15.1131768133, 10.1249233730, 7.6306773547, 6.1340356769, 5.1361972848, 4.4233902752
74.2342342342, 29.9432017682, 15.0457189312, 10.0797306319, 7.5966177166, 6.1066563204, 5.1132717943, 4.4036464091
74.3333333333, 29.8091297237, 14.9783510420, 10.0345981807, 7.5626035161, 6.0793134896, 5.0903768879, 4.3839288825
74.4324324324, 29.6752363013, 14.9110729060, 9.9895258587, 7.5286346322, 6.0520070873, 5.0675124839, 4.3642376253
74.5315315315, 29.5415210256, 14.8438842843, 9.9445135059, 7.4947109442, 6.0247370164, 5.0446785014, 4.3445725675
